file,variable,var_class
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,grossfixedcapitalformationbyindustry_sec_K.N,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,grossfixedcapitalformationbyindustry_sec_L,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,grossfixedcapitalformationbyindustry_sec_M_N,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,grossfixedcapitalformationbyindustry_sec_O.Q,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,grossfixedcapitalformationbyindustry_sec_O.U,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,grossfixedcapitalformationbyindustry_sec_R.U,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_A,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_B.E,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_F,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_G.I,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_G.J,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_J,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_K,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_K.N,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_L,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_M_N,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_O.Q,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_O.U,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedbyindustry.NACE2._sec_R.U,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedpercapita,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,hoursworkedperemployedperson,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,householdnetdisposableincome,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,labourforce..15.,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,netmigrationbybroadageper1000p,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,netmigrationbybroadsexage,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,netpropertyincome,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,populationbyeducationalattainmentlevel,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,populationchangeper1000p,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,realcompensationperhourworked,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,reallaborproductivityperemployee,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,reallaborproductivityperhourworked,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,unemployment.15.74..experimental.,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,unemploymentrate.15.74..experimental.,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_A,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_B.E,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_F,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_G.I,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_G.J,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_J,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_K,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_K.N,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_L,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_M_N,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_O.Q,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_O.U,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,valueaddedperindustry_sec_R.U,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,wageandsalaryearners.workplacebasedemployees.,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023_nuts3.csv,workplacebasedemployment,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,region_id,geography
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,level_id,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,year,time
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,averageannualpopulation,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,capitalstock,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_A,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_B.E,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_F,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_G.I,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_G.J,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_J,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_K,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_K.N,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_L,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_M_N,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_O.Q,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_O.U,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,compensationofemployeesbyindustry_sec_R.U,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_A,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_B.E,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_F,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_G.I,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_G.J,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_J,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_K,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_K.N,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_L,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_M_N,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_O.Q,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_O.U,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,consumptionfixedcapitalbyindustry_sec_R.U,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_A,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_B.E,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_F,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_G.I,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_G.J,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_J,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_K,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_K.N,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_L,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_M_N,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_O.Q,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_O.U,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentbyindustry_sec_R.U,employment_industry
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentpercapita,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,employmentrate.20.64.,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,gdpconstantprices,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,gdppercapitaconstantprices,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformation,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_A,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_B.E,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_F,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_G.I,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_G.J,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_J,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_K,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_K.N,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_L,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_M_N,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_O.Q,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_O.U,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,grossfixedcapitalformationbyindustry_sec_R.U,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_A,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_B.E,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_F,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_G.I,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_G.J,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_J,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_K,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_K.N,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_L,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_M_N,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_O.Q,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_O.U,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedbyindustry.NACE2._sec_R.U,industry_code
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedpercapita,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,hoursworkedperemployedperson,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,householdnetdisposableincome,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,labourforce..15.,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,netmigrationbybroadageper1000p,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,netmigrationbybroadsexage,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,netpropertyincome,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,populationbyeducationalattainmentlevel,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,populationchangeper1000p,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,realcompensationperhourworked,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,reallaborproductivityperemployee,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,reallaborproductivityperhourworked,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,unemployment.15.74..experimental.,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,unemploymentrate.15.74..experimental.,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_A,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_B.E,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_F,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_G.I,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_G.J,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_J,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_K,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_K.N,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_L,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_M_N,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_O.Q,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_O.U,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,valueaddedperindustry_sec_R.U,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,wageandsalaryearners.workplacebasedemployees.,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/ardeco_panel_2005_2023.csv,workplacebasedemployment,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/build_log.csv,file,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/build_log.csv,rows_out,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/build_log.csv,cols_out,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/out_dir/build_log.csv,status,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,region_id,geography
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,level_id,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,year,time
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,averageannualpopulation,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,capitalstock,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_A,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_B.E,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_F,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_G.I,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_G.J,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_J,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_K,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_K.N,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_L,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_M_N,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_O.Q,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_O.U,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,compensationofemployeesbyindustry_sec_R.U,other
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,consumptionfixedcapitalbyindustry_sec_A,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,consumptionfixedcapitalbyindustry_sec_B.E,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,consumptionfixedcapitalbyindustry_sec_F,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,consumptionfixedcapitalbyindustry_sec_G.I,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,consumptionfixedcapitalbyindustry_sec_G.J,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,consumptionfixedcapitalbyindustry_sec_J,macro_or_labor
ETS_ARDECO_merged/data_eurostat_zip/data_eurostat/processed_data/ardeco_panel_2005_2023_nuts3.csv,consumptionfixedcapitalbyindustry_sec_K,macro_or_labor
