NUTS_ID,sector,year,d_employment,d_employment_l1,d_emissions,d_emissions_l1,resid_core,resid_core_l1
DEA2A,B.E,2012,1,0.800000000000004,0,0,1.00205490415812,0.574071156961779
DEA2A,B.E,2013,-0.100000000000001,1,0,0,0.0374769154197101,1.00205490415812
DEA2A,B.E,2014,1,-0.100000000000001,0,0,0.839823787324254,0.0374769154197101
DEA2A,B.E,2015,0.5,1,0,0,0.258481918933225,0.839823787324254
DEA2A,B.E,2016,0.5,0.5,0,0,0.00898190393753258,0.258481918933225
DEA2B,B.E,2006,-0.400000000000002,,36325,,-0.474222065083984,
DEA2B,B.E,2007,0.200000000000003,-0.400000000000002,-19034,36325,-0.0772852133390775,-0.474222065083984
DEA2B,B.E,2008,0.399999999999999,0.200000000000003,-50443,-19034,0.151895456655867,-0.0772852133390775
DEA2B,B.E,2009,-0.899999999999999,0.399999999999999,-80056,-50443,0.706694608235799,0.151895456655867
DEA2B,B.E,2010,-0.900000000000002,-0.899999999999999,-9233,-80056,-0.0399593781927415,0.706694608235799
DEA2B,B.E,2011,0.300000000000001,-0.900000000000002,-26502,-9233,0.0762443148037335,-0.0399593781927415
DEA2B,B.E,2012,0.399999999999999,0.300000000000001,-90346,-26502,0.409463255165191,0.0762443148037335
DEA2B,B.E,2013,0,0.399999999999999,3450,-90346,0.137194016221358,0.409463255165191
DEA2B,B.E,2014,0.300000000000001,0,6613,3450,0.139281522860861,0.137194016221358
DEA2B,B.E,2015,-0.199999999999999,0.300000000000001,-13600,6613,-0.44040288422689,0.139281522860861
DEA2B,B.E,2016,-0.399999999999999,-0.199999999999999,26068,-13600,-0.893155666005269,-0.44040288422689
DEA2B,B.E,2017,0.5,-0.399999999999999,-3218,26068,-0.0202238864871286,-0.893155666005269
DEA2B,B.E,2018,0,0.5,-14893,-3218,-0.520831315450371,-0.0202238864871286
DEA2B,B.E,2019,-0.5,0,-37536,-14893,-0.993927955879465,-0.520831315450371
DEA2B,B.E,2020,-0.200000000000003,-0.5,-30557,-37536,0.284476641590687,-0.993927955879465
DEA2B,B.E,2021,-0.5,-0.200000000000003,-41464,-30557,-0.584231398110119,0.284476641590687
DEA2B,B.E,2022,0,-0.5,-21977,-41464,-0.480635004161458,-0.584231398110119
DEA2B,B.E,2023,0.100000000000001,0,-5237,-21977,-0.0826295032792698,-0.480635004161458
DEA2C,B.E,2006,-0.5,,-114526,,-0.561852318135934,
DEA2C,B.E,2007,0.600000000000001,-0.5,126651,-114526,0.310768650512494,-0.561852318135934
DEA2C,B.E,2008,1,0.600000000000001,-809298,126651,0.814121390327245,0.310768650512494
DEA2C,B.E,2009,-1,1,-383157,-809298,0.63154881980682,0.814121390327245
DEA2C,B.E,2010,-0.100000000000001,-1,78860,-383157,0.752817016276674,0.63154881980682
DEA2C,B.E,2011,0.299999999999997,-0.100000000000001,-90764,78860,0.0815137838717201,0.752817016276674
DEA2C,B.E,2012,0.100000000000001,0.299999999999997,-294783,-90764,0.126227041661922,0.0815137838717201
DEA2C,B.E,2013,0.399999999999999,0.100000000000001,548427,-294783,0.492506028852985,0.126227041661922
DEA2C,B.E,2014,0.200000000000003,0.399999999999999,-171183,548427,0.0538607535479325,0.492506028852985
DEA2C,B.E,2015,0.699999999999996,0.200000000000003,-156336,-171183,0.471301434606766,0.0538607535479325
DEA2C,B.E,2016,0.300000000000004,0.699999999999996,264425,-156336,-0.212700884620296,0.471301434606766
DEA2C,B.E,2017,0.600000000000001,0.300000000000004,99756,264425,0.071332269440057,-0.212700884620296
DEA2C,B.E,2018,0.299999999999997,0.600000000000001,-28240,99756,-0.219736864551702,0.071332269440057
DEA2C,B.E,2019,0,0.299999999999997,-171756,-28240,-0.482921947067015,-0.219736864551702
DEA2C,B.E,2020,-0.799999999999997,0,-102000,-171756,-0.309665049009903,-0.482921947067015
DEA2C,B.E,2021,-0.300000000000004,-0.799999999999997,-95284,-102000,-0.379818170615815,-0.309665049009903
DEA2C,B.E,2022,-0.199999999999996,-0.300000000000004,211399,-95284,-0.699771781933876,-0.379818170615815
DEA2C,B.E,2023,0.0999999999999943,-0.199999999999996,-80479,211399,-0.0764596767626143,-0.699771781933876
DEA2D,B.E,2006,-1,,-1794000,,-0.924135840380892,
DEA2D,B.E,2007,0.799999999999997,-1,804207,-1794000,0.455209215950362,-0.924135840380892
DEA2D,B.E,2008,1.6,0.799999999999997,1771216,804207,1.20251984193913,0.455209215950362
DEA2D,B.E,2009,-1.7,1.6,-2438812,1771216,0.100112052151912,1.20251984193913
DEA2D,B.E,2010,-1.59999999999999,-1.7,673698,-2438812,-0.795959561505915,0.100112052151912
DEA2D,B.E,2011,2.4,-1.59999999999999,-515894,673698,2.21637434508791,-0.795959561505915
DEA2D,B.E,2012,1.1,2.4,812190,-515894,1.03545551287974,2.21637434508791
DEA2D,B.E,2013,-1,1.1,-1382633,812190,-0.749147499850852,1.03545551287974
DEA2D,B.E,2014,0.599999999999994,-1,-1815737,-1382633,0.588713799417026,-0.749147499850852
DEA2D,B.E,2015,-0.399999999999999,0.599999999999994,1284972,-1815737,-0.74688548648886,0.588713799417026
DEA2D,B.E,2016,-0.299999999999997,-0.399999999999999,608475,1284972,-0.840912904676351,-0.74688548648886
DEA2D,B.E,2017,-0.100000000000001,-0.299999999999997,179539,608475,-0.635209918021454,-0.840912904676351
DEA2D,B.E,2018,0.899999999999999,-0.100000000000001,-2166853,179539,0.555628904517153,-0.635209918021454
DEA2D,B.E,2019,0.300000000000004,0.899999999999999,-3494232,-2166853,0.0895203129177586,0.555628904517153
DEA2D,B.E,2020,-2.1,0.300000000000004,-1886855,-3494232,-1.46330735374134,0.0895203129177586
DEA2D,B.E,2021,-2.1,-2.1,3059885,-1886855,-2.43854129547627,-1.46330735374134
DEA2D,B.E,2022,-0.5,-2.1,482454,3059885,-1.02199822895116,-2.43854129547627
DEA2D,B.E,2023,-1.1,-0.5,-5720229,482454,-0.814001487222909,-1.02199822895116
DEA31,B.E,2006,-0.100000000000001,,48761,,-0.175241814194336,
DEA31,B.E,2007,0.300000000000001,-0.100000000000001,51023,48761,0.0169701289394643,-0.175241814194336
DEA31,B.E,2008,0.199999999999999,0.300000000000001,-9535,51023,-0.0514589898386925,0.0169701289394643
DEA31,B.E,2009,0.200000000000001,0.199999999999999,-170162,-9535,1.81408327929864,-0.0514589898386925
DEA31,B.E,2010,-0.5,0.200000000000001,109761,-170162,0.350283141456875,1.81408327929864
DEA31,B.E,2011,-0.5,-0.5,6274,109761,-0.72644330958039,0.350283141456875
DEA31,B.E,2012,0,-0.5,-40176,6274,0.00534932682276392,-0.72644330958039
DEA31,B.E,2013,-0.300000000000001,0,-3349,-40176,-0.162248467358468,0.00534932682276392
DEA31,B.E,2014,-0.5,-0.300000000000001,-36490,-3349,-0.657184041154614,-0.162248467358468
DEA31,B.E,2015,-0.5,-0.5,21908,-36490,-0.743314531976201,-0.657184041154614
DEA31,B.E,2016,-0.299999999999999,-0.5,117001,21908,-0.800612150875948,-0.743314531976201
DEA31,B.E,2017,-0.300000000000001,-0.299999999999999,-30150,117001,-0.818015468745087,-0.800612150875948
DEA31,B.E,2018,-0.9,-0.300000000000001,-13015,-30150,-1.420985311014,-0.818015468745087
DEA31,B.E,2019,-0.8,-0.9,32604,-13015,-1.29967941958164,-1.420985311014
DEA31,B.E,2020,-0.8,-0.8,-125016,32604,-0.307777742357937,-1.29967941958164
DEA31,B.E,2021,-0.0999999999999996,-0.8,3633,-125016,-0.187929341631316,-0.307777742357937
DEA31,B.E,2022,-0.100000000000001,-0.0999999999999996,198083,3633,-0.598679873028006,-0.187929341631316
DEA31,B.E,2023,-0.0999999999999996,-0.100000000000001,-179399,198083,-0.2683482597478,-0.598679873028006
DEA32,B.E,2006,-0.700000000000001,,652477,,-0.824746385914031,
DEA32,B.E,2007,0.4,-0.700000000000001,1886283,652477,-0.0335207646169228,-0.824746385914031
DEA32,B.E,2008,0.800000000000001,0.4,-2046271,1886283,0.715552888902447,-0.0335207646169228
DEA32,B.E,2009,0.899999999999999,0.800000000000001,-4831689,-2046271,2.89632741013962,0.715552888902447
DEA32,B.E,2010,-0.100000000000001,0.899999999999999,3817193,-4831689,0.446274578921026,2.89632741013962
DEA32,B.E,2011,-0.0999999999999979,-0.100000000000001,-185495,3817193,-0.310718296140104,0.446274578921026
DEA32,B.E,2012,-0.100000000000001,-0.0999999999999979,353344,-185495,-0.126919221738372,-0.310718296140104
DEA32,B.E,2013,-0.599999999999998,-0.100000000000001,596689,353344,-0.511451443932785,-0.126919221738372
DEA32,B.E,2014,-0.400000000000002,-0.599999999999998,-1735272,596689,-0.417884311886009,-0.511451443932785
DEA32,B.E,2015,-1,-0.400000000000002,-4227797,-1735272,-0.894839709443676,-0.417884311886009
DEA32,B.E,2016,-0.5,-1,-431295,-4227797,-0.955652006278785,-0.894839709443676
DEA32,B.E,2017,-0.6,-0.5,170306,-431295,-1.13445281416685,-0.955652006278785
DEA32,B.E,2018,-0.199999999999999,-0.6,-802969,170306,-0.656209266568826,-1.13445281416685
DEA32,B.E,2019,0.299999999999999,-0.199999999999999,40663,-802969,-0.200340255709036,-0.656209266568826
DEA32,B.E,2020,-0.199999999999999,0.299999999999999,-814207,40663,0.348735759500667,-0.200340255709036
DEA32,B.E,2021,-0.199999999999999,-0.199999999999999,-85241,-814207,-0.280641694282204,0.348735759500667
DEA32,B.E,2022,-0.200000000000001,-0.199999999999999,177116,-85241,-0.696960583899927,-0.280641694282204
DEA32,B.E,2023,-0.4,-0.200000000000001,-1719098,177116,-0.442093299514441,-0.696960583899927
DEA33,B.E,2006,0,,70505,,-0.0770248171418688,
DEA33,B.E,2007,0.199999999999999,0,2676,70505,-0.0790654282945151,-0.0770248171418688
DEA33,B.E,2008,0.600000000000001,0.199999999999999,-6910,2676,0.348325760771258,-0.0790654282945151
DEA33,B.E,2009,0,0.600000000000001,-3690,-6910,1.60043261398031,0.348325760771258
DEA33,B.E,2010,-0.900000000000002,0,12741,-3690,-0.0417612410868318,1.60043261398031
DEA33,B.E,2011,0.800000000000001,-0.900000000000002,-1798,12741,0.57421859254399,-0.0417612410868318
DEA33,B.E,2012,0.800000000000001,0.800000000000001,-11300,-1798,0.802981501532433,0.57421859254399
DEA33,B.E,2013,-0.100000000000001,0.800000000000001,-17739,-11300,0.0389315092978509,0.802981501532433
DEA33,B.E,2014,0.100000000000001,-0.100000000000001,-52597,-17739,-0.0558632708972586,0.0389315092978509
DEA33,B.E,2015,-0.699999999999999,0.100000000000001,15874,-52597,-0.942819745378269,-0.0558632708972586
DEA33,B.E,2016,-0.699999999999999,-0.699999999999999,45885,15874,-1.19478065540056,-0.942819745378269
DEA33,B.E,2017,0.399999999999999,-0.699999999999999,-15786,45885,-0.119193313407448,-1.19478065540056
DEA33,B.E,2018,0,0.399999999999999,-1035,-15786,-0.521967668230307,-0.119193313407448
DEA33,B.E,2019,0.199999999999999,0,10625,-1035,-0.297877146688708,-0.521967668230307
DEA33,B.E,2020,-0.0999999999999979,0.199999999999999,-27581,10625,0.3842326102822,-0.297877146688708
DEA33,B.E,2021,-0.900000000000002,-0.0999999999999979,23469,-27581,-0.989555889022197,0.3842326102822
DEA33,B.E,2022,-0.5,-0.900000000000002,-43667,23469,-0.978856429201377,-0.989555889022197
DEA33,B.E,2023,0.100000000000001,-0.5,6871,-43667,-0.0836223564658378,-0.978856429201377
DEA34,B.E,2006,-0.100000000000001,,118,,-0.171253099497093,
DEA34,B.E,2007,1.7,-0.100000000000001,-1157,118,1.42124887681484,-0.171253099497093
DEA34,B.E,2008,1.4,1.7,-17546,-1157,1.14919791029986,1.42124887681484
DEA34,B.E,2009,-1.3,1.4,13762,-17546,0.299001554035482,1.14919791029986
DEA34,B.E,2010,-0.400000000000006,-1.3,427,13762,0.459248504051866,0.299001554035482
DEA34,B.E,2011,1.1,-0.400000000000006,-14478,427,0.875258349597646,0.459248504051866
DEA34,B.E,2012,2,1.1,10706,-14478,2.00117701464578,0.875258349597646
DEA34,B.E,2013,0.600000000000001,2,9231,10706,0.73671997556464,2.00117701464578
DEA34,B.E,2014,0.299999999999997,0.600000000000001,-22401,9231,0.141660664119123,0.73671997556464
DEA34,B.E,2015,0.400000000000006,0.299999999999997,10843,-22401,0.157592795452726,0.141660664119123
DEA34,B.E,2016,0.299999999999997,0.400000000000006,4396,10843,-0.19137856704101,0.157592795452726
DEA34,B.E,2017,1.1,0.299999999999997,18429,4396,0.578001064542799,-0.19137856704101
DEA34,B.E,2018,2.2,1.1,11026,18429,1.6770433325722,0.578001064542799
DEA34,B.E,2019,0.800000000000004,2.2,-21234,11026,0.304735283908495,1.6770433325722
DEA34,B.E,2020,-0.800000000000004,0.800000000000004,-25859,-21234,-0.31590859331768,0.304735283908495
DEA34,B.E,2021,-0.299999999999997,-0.800000000000004,11641,-25859,-0.388585995770563,-0.31590859331768
DEA34,B.E,2022,0.5,-0.299999999999997,-12327,11641,0.0185736980808298,-0.388585995770563
DEA34,B.E,2023,-0.100000000000001,0.5,2319,-12327,-0.283249093523549,0.0185736980808298
DEA35,B.E,2006,0.100000000000001,,18920,,0.0272051408717685,
DEA35,B.E,2007,0.599999999999998,0.100000000000001,-7725,18920,0.321787451288693,0.0272051408717685
DEA35,B.E,2008,0.700000000000003,0.599999999999998,-18432,-7725,0.449270562093992,0.321787451288693
DEA35,B.E,2009,0,0.700000000000003,-4912,-18432,1.60053281769636,0.449270562093992
DEA35,B.E,2010,-0.400000000000002,0,6186,-4912,0.458776267390039,1.60053281769636
DEA35,B.E,2011,0.5,-0.400000000000002,11352,6186,0.273140295599542,0.458776267390039
DEA35,B.E,2012,0.600000000000001,0.5,-390,11352,0.602086884067496,0.273140295599542
DEA35,B.E,2013,0.199999999999999,0.600000000000001,-120,-390,0.337486755391827,0.602086884067496
DEA35,B.E,2014,0,0.199999999999999,-14500,-120,-0.158987216044987,0.337486755391827
DEA35,B.E,2015,0.199999999999999,0,1906,-14500,-0.0416743726238953,-0.158987216044987
DEA35,B.E,2016,0.199999999999999,0.199999999999999,-2056,1906,-0.290849504540204,-0.0416743726238953
DEA35,B.E,2017,0.600000000000001,0.199999999999999,-1695,-2056,0.0796512278667589,-0.290849504540204
DEA35,B.E,2018,0.5,0.600000000000001,-10756,-1695,-0.0211705484890923,0.0796512278667589
DEA35,B.E,2019,0.100000000000001,0.5,-10971,-10756,-0.396106279706783,-0.0211705484890923
DEA35,B.E,2020,-0.300000000000001,0.100000000000001,-3245,-10971,0.182237063936944,-0.396106279706783
DEA35,B.E,2021,0,-0.300000000000001,1824,-3245,-0.0877810040516581,0.182237063936944
DEA35,B.E,2022,0.5,0,-2844,1824,0.0177960942843131,-0.0877810040516581
DEA35,B.E,2023,0.0999999999999979,0.5,-10754,-2844,-0.0821771105612109,0.0177960942843131
DEA36,B.E,2006,-3.3,,-192268,,-3.35547749220018,
DEA36,B.E,2007,-1.90000000000001,-3.3,-9250,-192268,-2.17808749906567,-3.35547749220018
DEA36,B.E,2008,-0.299999999999997,-1.90000000000001,-262037,-9250,-0.530753884510411,-2.17808749906567
DEA36,B.E,2009,-1.5,-0.299999999999997,-405008,-262037,0.133340596729491,-0.530753884510411
DEA36,B.E,2010,-1,-1.5,199368,-405008,-0.157064611721916,0.133340596729491
DEA36,B.E,2011,-0.100000000000001,-1,-23410,199368,-0.324009228477807,-0.157064611721916
DEA36,B.E,2012,1.1,-0.100000000000001,-39147,-23410,1.10526494906186,-0.324009228477807
DEA36,B.E,2013,-0.600000000000001,1.1,-123573,-39147,-0.452390127293887,1.10526494906186
DEA36,B.E,2014,0.200000000000003,-0.600000000000001,-1156669,-123573,0.134670376559009,-0.452390127293887
DEA36,B.E,2015,-2.3,0.200000000000003,-472245,-1156669,-2.50279410079829,0.134670376559009
DEA36,B.E,2016,-4.2,-2.3,-351505,-472245,-4.66219476773867,-2.50279410079829
DEA36,B.E,2017,0.399999999999999,-4.2,162135,-351505,-0.133782794065472,-4.66219476773867
DEA36,B.E,2018,-1.4,0.399999999999999,-177862,162135,-1.90746789531808,-0.133782794065472
DEA36,B.E,2019,-0.300000000000001,-1.4,-124896,-177862,-0.78676445617856,-1.90746789531808
DEA36,B.E,2020,3.5,-0.300000000000001,29799,-124896,3.9795274636151,-0.78676445617856
DEA36,B.E,2021,1.3,3.5,-106957,29799,1.22113901267183,3.9795274636151
DEA36,B.E,2022,0.5,1.3,-424583,-106957,0.0523785942884415,1.22113901267183
DEA36,B.E,2023,0.299999999999997,0.5,-294431,-424583,0.141084337523199,0.0523785942884415
DEA37,B.E,2006,-0.300000000000004,,785254,,-0.435634069061782,
DEA37,B.E,2007,1.8,-0.300000000000004,394891,785254,1.48877303284112,-0.435634069061782
DEA37,B.E,2008,1.8,1.8,-486207,394891,1.58762800340113,1.48877303284112
DEA37,B.E,2009,-1.7,1.8,-1726008,-486207,0.0416622897800596,1.58762800340113
DEA37,B.E,2010,-1.3,-1.7,1997554,-1726008,-0.604515445892869,0.0416622897800596
DEA37,B.E,2011,0.5,-1.3,156733,1997554,0.261219087380477,-0.604515445892869
DEA37,B.E,2012,1.4,0.5,-175838,156733,1.41647357930015,0.261219087380477
DEA37,B.E,2013,-0.100000000000001,1.4,-1891672,-175838,0.192593579868124,1.41647357930015
DEA37,B.E,2014,0.300000000000004,-0.100000000000001,1292087,-1891672,0.0338729535554238,0.192593579868124
DEA37,B.E,2015,0.399999999999999,0.300000000000004,-912996,1292087,0.23334737878818,0.0338729535554238
DEA37,B.E,2016,0.700000000000003,0.399999999999999,537003,-912996,0.164947782716313,0.23334737878818
DEA37,B.E,2017,0.899999999999999,0.700000000000003,-1251826,537003,0.482161679384547,0.164947782716313
DEA37,B.E,2018,1.4,0.899999999999999,495317,-1251826,0.837331583102747,0.482161679384547
DEA37,B.E,2019,0.100000000000001,1.4,-2223447,495317,-0.214683761800841,0.837331583102747
DEA37,B.E,2020,-1,0.100000000000001,113462,-2223447,-0.527332882944851,-0.214683761800841
DEA37,B.E,2021,-0.700000000000003,-1,-822569,113462,-0.720180969608786,-0.527332882944851
DEA37,B.E,2022,0.100000000000001,-0.700000000000003,-124151,-822569,-0.372256759902752,-0.720180969608786
DEA37,B.E,2023,0.200000000000003,0.100000000000001,-244747,-124151,0.0370102610678492,-0.372256759902752
DEA38,B.E,2006,0.299999999999997,,40905,,0.22540237598023,
DEA38,B.E,2007,0.600000000000001,0.299999999999997,-60828,40905,0.326141884949607,0.22540237598023
DEA38,B.E,2008,1,0.600000000000001,-6173,-60828,0.748265326942508,0.326141884949607
DEA38,B.E,2009,0.100000000000001,1,-53379,-6173,1.7045071004345,0.748265326942508
DEA38,B.E,2010,-1.40000000000001,0.100000000000001,-170933,-53379,-0.526700015765591,1.7045071004345
DEA38,B.E,2011,1.1,-1.40000000000001,249497,-170933,0.853612460935251,-0.526700015765591
DEA38,B.E,2012,0.899999999999999,1.1,-75545,249497,0.908249576604372,0.853612460935251
DEA38,B.E,2013,0,0.899999999999999,-151892,-75545,0.149932024125871,0.908249576604372
DEA38,B.E,2014,-0.299999999999997,0,-48635,-151892,-0.456188153976641,0.149932024125871
DEA38,B.E,2015,0.200000000000003,-0.299999999999997,-81566,-48635,-0.0348296880195635,-0.456188153976641
DEA38,B.E,2016,-0.200000000000003,0.200000000000003,19503,-81566,-0.692617337530726,-0.0348296880195635
DEA38,B.E,2017,0.100000000000001,-0.200000000000003,103312,19503,-0.428959321733666,-0.692617337530726
DEA38,B.E,2018,0.699999999999996,0.100000000000001,-83691,103312,0.184810104563624,-0.428959321733666
DEA38,B.E,2019,0.100000000000001,0.699999999999996,-6430,-83691,-0.39647864065163,0.184810104563624
DEA38,B.E,2020,-0.5,0.100000000000001,-31404,-6430,-0.0154539046061197,-0.39647864065163
DEA38,B.E,2021,0.100000000000001,-0.5,187288,-31404,-0.00298900895697924,-0.0154539046061197
DEA38,B.E,2022,0.600000000000001,0.100000000000001,-107228,187288,0.1263555580295,-0.00298900895697924
DEA38,B.E,2023,0,0.600000000000001,-149052,-107228,-0.170836706696328,0.1263555580295
DEA41,B.E,2006,-1.4,,-13342,,-1.47014938262468,
DEA41,B.E,2007,-1.4,-1.4,-42132,-13342,-1.67539118270616,-1.47014938262468
DEA41,B.E,2008,0.5,-1.4,-9461,-42132,0.248534942178503,-1.67539118270616
DEA41,B.E,2009,-1.1,0.5,-23803,-9461,0.502081875306825,0.248534942178503
DEA41,B.E,2010,-1.5,-1.1,55759,-23803,-0.645288707091106,0.502081875306825
DEA41,B.E,2011,0.199999999999999,-1.5,-65660,55759,-0.0205447382950769,-0.645288707091106
DEA41,B.E,2012,0.399999999999999,0.199999999999999,6962,-65660,0.401484021775815,-0.0205447382950769
DEA41,B.E,2013,0.700000000000003,0.399999999999999,-53161,6962,0.841836105067149,0.401484021775815
DEA41,B.E,2014,0.299999999999997,0.700000000000003,-31560,-53161,0.142411699990925,0.841836105067149
DEA41,B.E,2015,-0.199999999999999,0.299999999999997,1697,-31560,-0.441657234672457,0.142411699990925
DEA41,B.E,2016,0.100000000000001,-0.199999999999999,-158,1697,-0.39100514009918,-0.441657234672457
DEA41,B.E,2017,0.199999999999999,0.100000000000001,5791,-158,-0.320962622393786,-0.39100514009918
DEA41,B.E,2018,0.5,0.199999999999999,2154,5791,-0.0222291654893064,-0.320962622393786
DEA41,B.E,2019,0.100000000000001,0.5,-12604,2154,-0.395972374086229,-0.0222291654893064
DEA41,B.E,2020,-0.600000000000001,0.100000000000001,-23253,-12604,-0.116122284712143,-0.395972374086229
DEA41,B.E,2021,-0.199999999999999,-0.600000000000001,31938,-23253,-0.290250345054325,-0.116122284712143
DEA41,B.E,2022,0.199999999999999,-0.199999999999999,-30927,31938,-0.279901106241094,-0.290250345054325
DEA41,B.E,2023,0,0.199999999999999,-33493,-30927,-0.180312517844875,-0.279901106241094
DEA42,B.E,2006,-0.200000000000003,,-5674,,-0.270778156842932,
DEA42,B.E,2007,1.8,-0.200000000000003,-1695,-5674,1.52129299268983,-0.270778156842932
DEA42,B.E,2008,1.8,1.8,-2730,-1695,1.54798300174253,1.52129299268983
DEA42,B.E,2009,-0.700000000000003,1.8,-3878,-2730,0.900448029936623,1.54798300174253
DEA42,B.E,2010,-1.1,-0.700000000000003,17571,-3878,-0.242157299964524,0.900448029936623
DEA42,B.E,2011,1.49999999999999,-1.1,-9968,17571,1.27488853064559,-0.242157299964524
DEA42,B.E,2012,1.7,1.49999999999999,-365,-9968,1.7020848340733,1.27488853064559
DEA42,B.E,2013,1.7,1.7,-6926,-365,1.83804484581038,1.7020848340733
DEA42,B.E,2014,0.400000000000006,1.7,-82,-6926,0.239830511305206,1.83804484581038
DEA42,B.E,2015,3.3,0.400000000000006,9457,-82,3.05770644713067,0.239830511305206
DEA42,B.E,2016,1.39999999999999,3.3,-3188,9457,0.909243319196754,3.05770644713067
DEA42,B.E,2017,3,1.39999999999999,8439,-3188,2.47882024222151,0.909243319196754
DEA42,B.E,2018,3.90000000000001,3,-3886,8439,3.37826611310724,2.47882024222151
DEA42,B.E,2019,2.40000000000001,3.90000000000001,2594,-3886,1.90278139344521,3.37826611310724
DEA42,B.E,2020,-0.600000000000009,2.40000000000001,-2787,2594,-0.117800491956642,1.90278139344521
DEA42,B.E,2021,-1.3,-0.600000000000009,11331,-2787,-1.3885605758426,-0.117800491956642
DEA42,B.E,2022,0.900000000000006,-1.3,-6823,11331,0.418122371359753,-1.3885605758426
DEA42,B.E,2023,-0.5,0.900000000000006,-25133,-6823,-0.680998035902334,0.418122371359753
DEA43,B.E,2006,-1.2,,4822,,-1.27163882640406,
DEA43,B.E,2007,0.399999999999999,-1.2,2563,4822,0.120943837679228,-1.27163882640406
DEA43,B.E,2008,0.199999999999996,0.399999999999999,-6947,2563,-0.0516712052373441,0.120943837679228
DEA43,B.E,2009,-1.59999999999999,0.199999999999996,35109,-6947,-0.00274889500428927,-0.0516712052373441
DEA43,B.E,2010,-1.3,-1.59999999999999,-19873,35109,-0.439086900665065,-0.00274889500428927
DEA43,B.E,2011,0.5,-1.3,-22847,-19873,0.275944605653013,-0.439086900665065
DEA43,B.E,2012,1.1,0.5,15422,-22847,1.10079030374159,0.275944605653013
DEA43,B.E,2013,1,1.1,-16801,15422,1.13885459351581,1.10079030374159
DEA43,B.E,2014,0.100000000000001,1,-2835,-16801,-0.0599437433344897,1.13885459351581
DEA43,B.E,2015,-0.200000000000003,0.100000000000001,263,-2835,-0.441539647005667,-0.0599437433344897
DEA43,B.E,2016,0.200000000000003,-0.200000000000003,-985,263,-0.29093732629134,-0.441539647005667
DEA43,B.E,2017,0.5,0.200000000000003,2093,-985,-0.0206593872530571,-0.29093732629134
DEA43,B.E,2018,0.799999999999997,0.5,-1992,2093,0.27811080554732,-0.0206593872530571
DEA43,B.E,2019,0.800000000000004,0.799999999999997,-1442,-1992,0.303112344507392,0.27811080554732
DEA43,B.E,2020,-1.1,0.800000000000004,2423,-1442,-0.61822771074603,0.303112344507392
DEA43,B.E,2021,-0.600000000000001,-1.1,6847,2423,-0.688192888884508,-0.61822771074603
DEA43,B.E,2022,-0.5,-0.600000000000001,-14026,6847,-0.981286984313952,-0.688192888884508
DEA43,B.E,2023,-0.399999999999999,-0.5,-16,-14026,-0.583057624066111,-0.981286984313952
DEA44,B.E,2006,-0.0999999999999996,,-5593,,-0.170784798824108,
DEA44,B.E,2007,0.5,-0.0999999999999996,-1071,-5593,0.221241824834828,-0.170784798824108
DEA44,B.E,2008,0.299999999999999,0.5,-17154,-1071,0.0491657663909459,0.221241824834828
DEA44,B.E,2009,-0.399999999999999,0.299999999999999,-11883,-17154,1.20110443807657,0.0491657663909459
DEA44,B.E,2010,0.0999999999999996,-0.399999999999999,-2897,-11883,0.959521071279502,1.20110443807657
DEA44,B.E,2011,0.0999999999999996,0.0999999999999996,1480,-2897,-0.126050202694331,0.959521071279502
DEA44,B.E,2012,0.199999999999999,0.0999999999999996,-3725,1480,0.202360353292569,-0.126050202694331
DEA44,B.E,2013,-0.0999999999999996,0.199999999999999,-9672,-3725,0.0382700171723119,0.202360353292569
DEA44,B.E,2014,0.200000000000001,-0.0999999999999996,-44059,-9672,0.0434366150866432,0.0382700171723119
DEA44,B.E,2015,-0.800000000000001,0.200000000000001,-12856,-44059,-1.04046389205401,0.0434366150866432
DEA44,B.E,2016,0,-0.800000000000001,3323,-12856,-0.49129058129033,-1.04046389205401
DEA44,B.E,2017,-0.0999999999999996,0,5718,3323,-0.620956636410747,-0.49129058129033
DEA44,B.E,2018,0.199999999999999,-0.0999999999999996,-8050,5718,-0.321392439860323,-0.620956636410747
DEA44,B.E,2019,-0.0999999999999996,0.199999999999999,3574,-8050,-0.597298966327087,-0.321392439860323
DEA44,B.E,2020,-0.4,-0.0999999999999996,-6243,3574,0.0824828992403258,-0.597298966327087
DEA44,B.E,2021,-0.199999999999999,-0.4,1896,-6243,-0.287786908034927,0.0824828992403258
DEA44,B.E,2022,-0.200000000000001,-0.199999999999999,-21602,1896,-0.680665754074323,-0.287786908034927
DEA44,B.E,2023,-0.0999999999999996,-0.200000000000001,-3891,-21602,-0.282739874966512,-0.680665754074323
DEA45,B.E,2006,-0.5,,-11550,,-0.570296326208285,
DEA45,B.E,2007,0.700000000000003,-0.5,-7725,-11550,0.421787451288698,-0.570296326208285
DEA45,B.E,2008,0.100000000000001,0.700000000000003,-46702,-7725,-0.148411304474867,0.421787451288698
DEA45,B.E,2009,-1.2,0.100000000000001,-21026,-46702,0.401854161952093,-0.148411304474867
DEA45,B.E,2010,-1.7,-1.2,10841,-21026,-0.841605441528316,0.401854161952093
DEA45,B.E,2011,0.600000000000001,-1.7,-8540,10841,0.374771434977409,-0.841605441528316
DEA45,B.E,2012,0.800000000000004,0.600000000000001,-9508,-8540,0.802834557948828,0.374771434977409
